"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Early-demographic dividend","EAR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.30873536827654","0.319216800597974","0.325534786060321","0.326397929913234","0.367537594238948","0.378789598874032","0.37752184660831","0.397123557473016","0.377848833421632","0.274604796571466","0.247807404351124","0.31105310201583","0.34329437243849","0.372311899019029","0.378031353624645","0.394880662870567","0.413709366945994","0.429612719899587","0.47989843295088","0.479967970005786","0.509672758269717","0.527572333812714","0.551044821739197","0.542989253997803","0.544437646865845","0.553737103939056","0.549206554889679","0.534820973873138","0.531842906255399","0.525085633920179","0.516761828058526","0.508942387803378",
"Egypt, Arab Rep.","EGY","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.206405857973043","0.171748405069593","0.17994110680983","0.190093239977534","0.199449403693691","0.216403431309833","0.227549967999978","0.245930045863232","0.249122155679962","0.247699585838205","0.250620420507197","0.229251181029707","0.194152902974729","0.173977277151944","0.15971540861447","0.168585447772521","0.183514841389739","0.202602014940053","0.231566030650216","0.255363905891855","0.277834201997902","0.288230170481382","0.291153013706207","0.290753675061603","0.310166631230664","0.309486466276678","0.314488557218774","0.221915964199149","0.218005814539921","0.24626118122199","0.283136102718265","0.291100050799962",
"Euro area","EMU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.231839280382661","0.19575233175847","0.198736922665073","0.20852681236875","0.224882083036697","0.202786237800308","0.213981125894929","0.19496029639851","0.201810791896669","0.193292682153386","0.179113046080747","0.21530398692678","0.263389159293021","0.246585325788659","0.266336392603866","0.278228348529698","0.316879415400489","0.407759570881927","0.337531112780588","0.39526621096493","0.415647171134378","0.396110734734373","0.394912968035219","0.378969040580402","0.378461535325887","0.36284605961446","","","","",
"Spain","ESP","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00925563173359","1.02405284227382","1.08440110515196","0.890777879461367","0.860753943609489","0.950419001868161","0.948982004466045","0.822363636363636","0.80612985855886","0.787832608034751","0.683354140255688","0.669697127307481","0.70191072331608","0.858849363990587","0.952698564774134","0.957337417313618","0.924116967321175","1.00375182070196","1.06756550605781","1.00240362573555","0.963695262200002","0.994035612811286","0.892897292025","0.896214052862748","0.879944450997252","0.737537598914062","0.711344644048251","0.712646943683531","0.746124697385097","0.708823272745097","0.716605843382103","0.738577562251926",
"Estonia","EST","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.462236041280762","0.472731050860875","0.483976396538159","0.49071400702302","0.461558836789901","0.484392034709089","0.492261499148211","0.43206486685709","0.436857040551428","0.457987190355091","0.548523035230352","0.613228571428571","0.625951996020395","0.653357169740309","0.754423761292089","0.79838142668815","0.718421783828841","0.678233790783485","0.712124307392998","0.669455839733203","0.693840738519218","0.699973778247056","0.596451939742187","0.584277701209729","0.60427549874353","0.636247508838431","0.618152554298038","0.61241128773541","0.646591117375959",
"Ethiopia","ETH","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.628576258076019","0.724049932225889","0.604102023773024","0.438940307880722","0.3267387395929","0.333587625179438","0.324989597005516","0.311268060022375","0.290210376985545","0.268043681486336","0.258037667705816","0.232696627342965","0.215272853436236","0.237011747786188","0.23875854846827","0.253417113841605","0.273305524750125","0.307928182891456","0.374549030603384","0.409922740940415","0.332110079080021","0.312376111080274","0.384870980726191","0.389173442295739","0.374529425119158","0.386486843338974","0.381690456265362","0.38016279998176","0.358220792111263","0.369633879953975","0.386534895645867","0.36310057029105",
"European Union","EUU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5639620587778","1.45212615791795","1.29301698964693","1.00802227542417","1.09921115537849","1.34199210239651","1.28388687548537","1.13294124384378","1.10316533155318","1.05728967002201","0.908948352578825","0.898261782740552","0.943808339344708","1.13342497526196","1.21057941744286","1.21849187092918","1.19641491738353","1.28114479870746","1.34151283193359","1.25042523077578","1.19377604113334","1.25007047007782","1.16722408445508","1.2024209636302","1.20522919653725","1.00715810743906","0.975065417585605","0.975657055827061","1.00823518892706","0.966358383725489","0.965127157159536","0.981383503248046",
"Fiji","FJI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.437325707320334","0.449982775049301","0.459176851283805","0.468902808735628","0.487466815819606","0.502697874791176","0.508905087675626","0.502277360841221","0.387796363772074","0.411714602188355","0.354938592597","0.335085309382926","0.35469577877486","0.432147084856491","0.470485750893373","0.498578036601464","0.49012416309639","0.528573965177244","0.535338242119009","0.439497042997433","0.46147194903636","0.529035862710576","0.519437612491691","0.507609229451918","0.494019206049989","0.434302441451861","0.44738062072177","0.45430689662258","0.445613007054497","0.433036290143056","0.419702402736552","0.421730225532547",
"France","FRA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23533309239851","1.18261946285316","1.25659107806691","1.16593815149409","1.17525992438563","1.29487186226837","1.25846390562893","1.08924814565071","1.06912941961308","1.0153876031973","0.859300483618825","0.816767556398426","0.85165745192706","1.05185813054392","1.16320664161738","1.14015648283891","1.12336920022588","1.21804113739177","1.29702100824844","1.20364980747578","1.13299988626667","1.17113686355059","1.08474836045273","1.07795770970314","1.07285073588431","0.897256417571093","0.863433131752531","0.86997764113059","0.892997647860391","0.826914399835293","0.83073293639222","0.857868749926343",
"Faroe Islands","FRO","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.864136760214807","0.878510455350064","0.884966701499477","0.890515612890218","0.894697296792909","0.896019375279449","0.89635934148475","0.886902438759945","0.903265329499172","0.883724595091192","0.873470269292891","0.863697034062127","0.85124359033089","0.831728998736066","0.818031315316945","0.809791744015701","0.796430479737699","0.800090196106256","0.824324544408565","0.862990313603634","0.88346629749572","0.879293960153449","0.924625674859371","0.914502548272257","0.924862219286342","0.867622708111735","0.893784839279151","0.942669844990726","1.00709249248647","1.0035679433927","0.997290362144938","0.9809341238682",
"Gabon","GAB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53915380066831","0.446114520083603","0.465866313825664","0.342783012785973","0.309720476725352","0.341946308951662","0.37209447882976","0.323625385634419","0.260300983699794","0.293150751290936","0.318315379255949","0.282995556211022","0.296709279968424","0.347318735117114","0.40083409583961","0.466813808520505","0.502130476883602","0.556230811159682","0.70564140526591","0.544746184877055","0.596370053761383","0.691211695791379","0.639056739834721","0.640686764118533","0.628680257099174","0.50237644779397","0.488893109814916","0.481809159444357","0.527228793090777","0.498630961445015","0.455587754614211","0.513991322967484",
"United Kingdom","GBR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11770063920455","1.14282716049383","1.14879782379782","0.985158968206359","0.998060912151821","1.12557992741045","1.11241341653666","1.16023575638507","1.19362868499503","1.1742743892574","1.06614011196853","0.999974089535051","1.03398830935252","1.13612734693878","1.25931709996338","1.28658","1.28148482060718","1.4190456182473","1.28987316176471","1.10620657423275","1.08508252745949","1.13123827118654","1.10834426567051","1.08690143543614","1.14926764980625","1.05806398835818","0.929747444593174","0.881079421947848","0.917463776398158","0.878246594697009","0.883318428091289","0.952874987387805",
"Georgia","GEO","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.282052885781043","0.283534564992748","0.292037828646997","0.295348128181188","0.300381753721583","0.307253189511228","0.311758863962395","0.314528915900953","0.310514586220093","0.230648985871447","0.241828874367391","0.237614180653597","0.233968395161104","0.242826791967478","0.287039133107601","0.317651815552304","0.340241522119428","0.386499974317036","0.465713696433714","0.404147672466795","0.427408062590857","0.481052671523537","0.450009617620383","0.435718445733747","0.409413762666998","0.332048117591785","0.315913608249776","0.320610356795935","0.323562207676906","0.300613786079593","0.288893153401934","0.296660666202148",
"Ghana","GHA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.516871898300456","0.531921743712389","0.486785713442641","0.4218662841868","0.364887575623509","0.407623216921671","0.410492164549765","0.384842701368705","0.394575646236157","0.384570044046699","0.234088110668389","0.234786464927112","0.256667699300982","0.296143668483148","0.317798926578634","0.352014301036882","0.380981430197856","0.431799986825194","0.448362769087639","0.385945421064227","0.436878132094734","0.458490835997865","0.419782490865898","0.445924566193258","0.36138271845927","0.340773133374581","0.394965640187135","0.405459058187484","0.415428623279323","0.389102817901922","0.392050260032373","0.395787944940502",
"Gibraltar","GIB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.694072679744724","0.73972470331542","0.762948780028915","0.708301884440835","0.688166055973796","0.703503220015811","0.692726755394092","0.633167304090182","0.572920173332177","0.524938244780303","0.433365338640898","0.386211068845114","0.377042305774402","0.426611912316637","0.428223774557204","0.325679872167743","0.307664463133378","0.417476194137305","0.436084235968463","0.42266669160684","0.406569101840451","0.373368758255349","0.399371417434853","0.424551074564055","0.436253633806877","0.422815981928141","0.352293402645343","0.353864640444186","0.373174083103417","0.393544779861004","0.391716092453289","0.407960747138801",
"Gambia, The","GMB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.299840730897596","0.283271389039085","0.291256407648594","0.291965108890773","0.282187851977674","0.288475293847338","0.284011329378638","0.278476402538971","0.270561753522127","0.260011688437435","0.231587800191941","0.212547873058847","0.191377616802305","0.166907019561858","0.299881600206189","0.318136176007695","0.318313271797144","0.365154374634339","0.411508011838981","0.355937263152993","0.353421755351601","0.344244915843891","0.337660306149","0.33020007797833","0.299664040499379","0.319675147945961","0.333912375749885","0.327964736177876","0.331602717497915","0.332932657431031","0.332687446898646","0.34331524387638",
"Guinea-Bissau","GNB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.433226903064424","0.42027519409551","0.357700627750036","0.358211367655653","0.338038061529595","0.341835741289516","0.320283599957044","0.293594651536774","0.310429002599899","0.329409424156642","0.288353251092679","0.291966816662978","0.308971402125528","0.344293538135915","0.363598118831776","0.373048722331701","0.356929599148744","0.395953505946481","0.468941642071253","0.431023530000974","0.416819556478795","0.488896453823269","0.454784546257435","0.465163927960464","0.452253746662962","0.377784732244271","0.378678573839044","0.383614932769426","0.41223175780174","0.370808094139402","0.373347002063082","0.395198275305715",
"Equatorial Guinea","GNQ","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.514312694917","0.497187347054567","0.438183354799178","0.389340781485691","0.242101514408615","0.284018617307308","0.274383720456495","0.20532424139874","0.137468205192438","0.180750616590453","0.224013423242656","0.187309629593432","0.190904277281472","0.225932777262894","0.283029382063694","0.391872559787881","0.433231797019506","0.474207296084673","0.596770960963756","0.445213330133015","0.524389286600971","0.631321750275326","0.577875593548339","0.586513045059378","0.575556660598993","0.46931338133484","0.452144133892682","0.428711582563568","0.479356002785093","0.432322015839496","0.396438411877845","0.46682844781373",
"Greece","GRC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.721575666380052","0.727137782763133","0.780402216660708","0.725297265160523","0.746070224719101","0.84017943815267","0.851578425821064","0.78269312367403","0.747049463853338","0.717565966826256","0.618610747794511","0.598862683602363","0.62688417606706","0.774937623779606","0.863907573512743","0.882030144946303","0.869445683347058","0.984437673695297","1.04122280485703","0.982529371006249","0.957136941850002","0.992690984036967","0.879647266451953","0.838422324504316","0.811893326821566","0.675771016292968","0.651501034155644","0.649612993398825","0.667070421544313","0.630306689050979","0.63141628879222","0.647913421042625",
"Grenada","GRD","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.612143771478863","0.631613543774226","0.642313481500774","0.639258378573104","0.6458636718832","0.651912896388456","0.657304053032489","0.657693532706981","0.66167602873653","0.659798557413952","0.662552563212007","0.661847748056711","0.65411618630113","0.640962023127004","0.636884336186907","0.632894649750293","0.642392497209574","0.639996358072863","0.677232669331693","0.672852941887448","0.668052072046804","0.655923993499189","0.666805108388267","0.655287106831867","0.641773100252504","0.642778564382481","0.640786753760444","0.626041800887496","0.607136695135593","0.616315575251204","0.607141440408978","0.595226299248704",
"Greenland","GRL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.223369680724555","0.256281567333612","0.265299964266451","0.272270904219202","0.291830647605289","0.307437456626218","0.313633846969556","0.335289657519887","0.344287311309433","0.308770878304616","0.306851355384737","0.318954925039693","0.33595477554774","0.339016803924524","0.349795459078724","0.373060547590082","0.38148529356123","0.394210646669705","0.429521775971725","0.409559890367227","0.430968955197334","0.467096429867408","0.465671239676428","0.47307219115431","0.487161908041552","0.487481338661243","0.507593089027543","0.535199725213711","0.516880406500043","0.514345615310675","0.519978178670446","0.514428602934682",
"Guam","GUM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.436918374936658","0.350206523941285","0.340581222335607","0.373849159003058","0.401702509563024","0.430532066609411","0.444416544980021","0.436960507463474","0.42093417030401","0.390354065941856","0.396961662324514","0.379296663167478","0.376534143104366","0.380261256163778","0.386578935319042","0.400269451850202","0.409496753715314","0.44453637111658","0.475524148925912","0.475984442188394","0.491469450575773","0.491474850024356","0.513256181449767","0.49796120436061","0.493722557482228","0.498006418888562","0.514430048390683","0.510183006452881","0.481056461549183","0.484770514824192","0.353040057242447","0.382743284376173",
"High income","HIC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.738929626230548","0.781957349062925","0.843540867617417","0.895559470559454","0.93313115787043","0.950889468128726","0.988924175114584","1.02712203538729","1.02765555076718","0.970340484413803","0.912673252608198","0.875875321819362","0.833085388946324","0.769074057193224","0.721963213815922","0.69992333245352","0.676167624642824","0.676106766191522","0.673144657361278","0.669355351669629","0.661711486112381","0.672230127536503","0.703190645705085","0.715262868958936","0.735926859640875","0.752219259654342","0.764243732339018","0.771369029993102","0.776427706126759","0.778637773609144","0.781637287808628","0.752746831308736",
"Honduras","HND","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.479107941339599","0.452634434517441","0.443687711332751","0.405581027835489","0.37338309574023","0.396712832047596","0.372955624375796","0.384152416237442","0.4069315742524","0.407309880921277","0.422312366087953","0.428046592485231","0.417220158210004","0.409884085741646","0.404920322737226","0.407262890740881","0.414818206393157","0.430665507460249","0.455271123507959","0.487219170393544","0.50394537641238","0.531612216990538","0.531754337866343","0.507598119178949","0.495454419301741","0.477299541536454","0.455114307407743","0.441159569047886","0.431618614859183","0.430618669298806","0.443879170056806","0.452779163212381",
"Heavily indebted poor countries (HIPC)","HPC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.608868190969365","0.598468459194567","0.555772132942314","0.574257859341611","0.526782895185069","0.457496733829497","0.464403777226804","0.492821929644656","0.594191055722677","0.664209002687114","0.688071006448434","0.67047267904105","0.720573919841304","0.78467389933784","0.727215891116538","0.704531103216129","0.702230014738759","0.62631919154622","0.626677702889967","0.616453556554534","0.512134141705918","0.496915962154235","0.501924102761129","0.527320512679058","0.50130304194491","0.491046943252585","0.51474799123897",
"Haiti","HTI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.353510566312038","0.376528618180385","0.252632991197159","0.217141912203793","0.278650526983421","0.32233302553331","0.31412892733653","0.345285907576677","0.372679009546125","0.399101627173413","0.368275564206377","0.335854525618803","0.313105929126874","0.236410481289446","0.291796552802328","0.326648840195988","0.325841999495722","0.383801442253638","0.403903713163145","0.419193980700225","0.448957556694547","0.459044844571264","0.484113976140821","0.485328637359434","0.483947603177845","0.478452491446402","0.418406728780175","0.434168648513838","0.456457990331031","0.409851754493584","0.411112113820993","0.580247174405127",
"Hungary","HUN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.402634936776611","0.452580394817967","0.460671034283216","0.471340389282137","0.489227087570705","0.483976541910176","0.467812427056811","0.456257515682012","0.440850662335154","0.390130094634899","0.399459742571665","0.458154696693946","0.543952534632269","0.633216599308099","0.656019165006952","0.624984718855459","0.730108862697943","0.761157650222266","0.63106266281246","0.607906583898722","0.618098709308398","0.55806878149005","0.558704629070833","0.556380252362765","0.474536654345628","0.468997704157146","0.495699703631727","0.514753684457246","0.499349212137893","0.483134137815344","0.510786080177256",
"IBRD only","IBD","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.189798757915927","0.18891869834279","0.190401513963715","0.215543703730042","0.219695961026753","0.227210576675009","0.232784501305781","0.207395271873257","0.10443804224376","0.149877168539884","0.164647290456809","0.15105288186454","0.173568311685267","0.194915563720605","0.197713013316649","0.201878632137746","0.236728803518509","0.256964334379013","0.280752403235844","0.281960504473917","0.367048303913846","0.400522275934759","0.380316778479435","0.359964198794789","0.339713685351995","0.325132041333754","0.339494518868161","0.350924219409543","0.334426411096879","0.335907604035425","0.320611047284498","0.332586881304185",
"IDA only","IDX","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.306209002419822","0.246640769915778","0.243933976608456","0.220444350514547","0.237123302153126","0.23767378054907","0.236662355126414","0.236667731799417","0.22330925196751","0.220300729818449","0.211781109531213","0.204774111021818","0.206045475999411","0.221078856578534","0.232797023831324","0.241952910076032","0.248941333843676","0.29134426256578","0.273236324786325","0.281728071880947","0.320391039177972","0.324479598985491","0.297024491603671","0.286641001531709","0.300710932885399","0.293805456329383","0.296677114399335","0.320344811894241","0.299606010849747","0.297237213198293","0.296241266245747","0.310551933452671",
"Not classified","INX","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02151882245669","0.978871846875396","1.04014203403457","0.927469473194558","0.935321554770318","1.01183964646465","1.0176033266129","0.99623806112703","0.96821128182124","0.973993911738226","0.871842218421963","0.868430154436615","0.928550561710198","1.1356115083","1.23289626890502","1.25865483719222","1.22826694833882","1.31263290213647","1.38905059019453","1.25709508031719","1.12620028548334","1.15742888821985","1.0574735817375","1.07740654071687","1.08809661088509","0.898357054358593","0.879200966594944","0.897424374994119","0.935568696029803","0.925691233207842","0.915077265861481","0.931392618562001",
"Iran, Islamic Rep.","IRN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.317672875648572","","","0.130650168248938","0.146659736374758","0.188270569992117","0.217090067251763","0.199225688435109","0.18682354790849","0.186459702805465","0.165818773982878","0.183359021432562","0.169351172743672","0.182480566736512","0.21081089688781","0.23603167136938","0.256434742304677","0.303317691968535","0.349856037665851","0.347550308979735","0.379491469490871","0.432089035561225","0.497040435364292","0.394028088967749","0.36660770323871","0.360918318488591","0.374935440333198","0.379771793733304","0.258099823439844","0.226237789584291","0.174575525979547","",
"Iraq","IRQ","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00852038334118618","0.00853029838769572","0.011920199841741","0.0434655240374966","0.134676059774794","0.0963952977531887","0.155554543897555","0.11325389167295","0.169906338483956","0.186337357542564","0.133949748932573","0.130773941304262","0.134785456390362","0.142989817702888","0.185977602008207","0.222678945229546","0.29022228528135","0.389806838016505","0.317852637712713","0.36618412439437","0.447299324752938","0.450828737121205","0.455513013574721","0.477941234974673","0.480168380810643","0.482643811634148","0.473615543262378","0.5473479413993","0.523680311586757","0.460477045195036","0.485004806663332",
"Iceland","ISL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15524523109337","1.19631003978216","1.24049652538235","1.05039384230332","1.01988623821207","1.11242446867218","1.11490066165414","1.03892779422405","1.08039170893327","1.09554527319303","1.07781563549405","0.906557265824032","0.993931085720644","1.20726646156253","1.3290280759691","1.5217224209572","1.44817272727273","1.67607296854266","1.3022141858987","0.98655378102596","1.08703331282436","1.16556529015353","1.09501613507319","1.12148962538869","1.18652916269395","1.07623041256347","1.15907752398291","1.2942505514893","1.30166249776802","1.18273027451841","1.10532820918591","1.18626234425084",
